,0
52917,499571
52918,1728240
52919,1272270
52920,1272210
52921,1510730
52922,430313
52923,1335190
52924,569242
52925,1425120
52926,899835
52927,1278250
52928,678730
52929,1098160
52930,600200
52931,1338140
52932,1747140
52933,429907
52934,509675
52935,908460
52936,1506010
52937,390390
52938,295031
52939,256520
52940,1787840
52941,899879
52942,1427750
52943,899832
52944,271446
52945,466020
52946,867860
52947,1245170
52948,826086
52949,694520
52950,1686520
52951,1447200
52952,796050
52953,1835310
52954,430320
52955,1030190
52956,1137680
52957,543520
52958,1901090
52959,1727140
52960,1913250
52961,430320
52962,1030190
52963,1137680
52964,543520
52965,1901090
52966,1727140
52967,1913250
52968,537670
52969,730750
52970,1730440
52971,1979040
52972,1718140
52973,1350940
52974,509734
52975,1509520
52976,1737810
52977,1925961
52978,1615950
52979,881670
52980,674290
52981,801560
52982,786070
52983,1418140
52984,295208
52985,425542
52986,429906
52987,1929770
52988,1831430
52989,1737630
52990,256576
52991,505260
52992,430311
52993,1153520
52994,1878790
52995,945810
52996,887940
52997,342847
52998,455562
52999,455561
53000,767130
53001,492962
53002,429902
53003,1160760
53004,1190920
53005,665680
53006,1456510
53007,934130
53008,1784497
53009,1802480
53010,1501440
53011,1501440
53012,1550680
53013,1787990
53014,1612900
53015,663820
53016,1569170
53017,1205795
53018,429900
53019,1454920
53020,899868
53021,1782030
53022,556000
53023,1882210
53024,1611280
53025,1966750
53026,820820
53027,2017980
53028,1022392
53029,1338070
53030,1702380
53031,1869750
53032,2053851
53033,1056770
53034,1081240
53035,1969460
53036,342819
53037,473447
53038,429905
53039,1743880
53040,1380110
53041,429908
53042,875400
53043,890210
53044,1172760
53045,436656
53046,669040
53047,610090
53048,1287300
53049,533070
53050,1318960
53051,1593150
53052,430312
53053,436579
53054,2068581
53055,2002510
53056,657160
53057,657140
53058,525470
53059,885851
53060,885850
53061,429710
53062,820821
53063,678731
53064,1543600
53065,429904
53066,342780
53067,1195340
53068,1939330
53069,468600
53070,954410
53071,429890
53072,326024
53073,748290
53074,1619390
53075,1232170
53076,1973850
53077,1261390
53078,1775300
53079,1048770
53080,1106225
53081,804990
53082,1661530
53083,815550
53084,436585
53085,421770
53086,1048770
53087,1106225
53088,804990
53089,1661530
53090,815550
53091,436585
53092,421770
53093,326011
53094,770880
53095,1517930
53096,503080
53097,753740
53098,647090
53099,753866
53100,1817670
53101,1928190
53102,1510120
53103,1897330
53104,1390880
53105,1290840
53106,1547700
53107,678000
53108,548380
53109,1061960
53110,693650
53111,860231
53112,753878
53113,1968760
53114,222101
53115,222612
53116,786080
53117,830720
53118,1178710
53119,256527
53120,1423440
53121,1592120
53122,526450
53123,1937410
53124,509744
53125,1921570
53126,1894050
53127,1998840
53128,1016540
53129,1572140
53130,294942
53131,1025220
53132,409653
53133,1032330
53134,1949840
53135,294902
53136,1934740
53137,1890440
53138,1337640
53139,248751
53140,1707340
53141,404982
53142,268614
53143,1276050
53144,753786
53145,1192260
53146,372150
53147,512313
53148,2011640
53149,1828270
53150,1707300
53151,1183230
53152,294945
53153,1134370
53154,715740
53155,796080
53156,1764380
53157,1297030
53158,623470
53159,1051600
53160,427004
53161,600350
53162,509679
53163,1171420
53164,1499330
53165,1971730
53166,1640382
53167,1089235
53168,256555
53169,1463650
53170,256525
53171,1948581
53172,1329557
53173,1219261
53174,733510
53175,326044
53176,716081
53177,823301
53178,1002810
53179,456690
53180,509633
53181,295000
53182,1332120
53183,1329550
53184,1435210
53185,1314090
53186,509633
53187,295000
53188,1332120
53189,1329550
53190,1435210
53191,1314090
53192,714337
53193,925090
53194,752060
53195,1379120
53196,275163
53197,342750
53198,294964
53199,492948
53200,390412
53201,716082
53202,716080
53203,1257920
53204,921481
53205,473445
53206,565000
53207,1756550
53208,610560
53209,1867550
53210,899843
53211,1631780
53212,1551180
53213,258375
53214,1101960
53215,509638
53216,1581590
53217,949860
53218,1136170
53219,509732
53220,593273
53221,1830270
53222,499572
53223,1430000
53224,609822
53225,865290
53226,1411060
53227,1061550
53228,1499390
53229,1823900
53230,1925960
53231,394050
53232,1758940
53233,497620
53234,1662640
53235,558670
53236,509710
53237,749000
53238,1907550
53239,823261
53240,1747030
53241,271498
53242,798210
53243,791120
53244,1122571
53245,1954440
53246,1373560
53247,1854240
53248,1634980
53249,1526680
53250,698060
53251,679640
53252,637765
53253,1764010
53254,295205
53255,1937900
53256,556460
53257,436642
53258,294927
53259,1796610
53260,326018
53261,295055
53262,258412
53263,217300
53264,888240
53265,961230
53266,471740
53267,1649100
53268,753816
53269,351460
53270,815357
53271,1820343
53272,509030
53273,1578410
53274,681560
53275,1304100
53276,1723521
53277,1964190
53278,995890
53279,714334
53280,549790
53281,1763870
53282,1763871
53283,1087680
53284,1077980
53285,657130
53286,295032
53287,1380260
53288,661312
53289,637733
53290,1192270
53291,753788
53292,914560
53293,1404041
53294,1634180
53295,1151820
53296,1195540
53297,1267109
53298,1734310
53299,532060
53300,371473
53301,326043
53302,925680
53303,799820
53304,1236620
53305,1496402
53306,1747310
53307,1327810
53308,509708
53309,899825
53310,2062330
53311,899825
53312,2062330
53313,658640
53314,1559970
53315,665560
53316,1416190
53317,460190
53318,374960
53319,1161810
53320,1427800
53321,1002280
53322,1454560
53323,509700
53324,1528470
53325,995030
53326,573700
53327,899860
53328,1496070
53329,1554050
53330,899818
53331,842952
53332,564450
53333,1814540
53334,1121621
53335,1011520
53336,1340260
53337,1499340
53338,620540
53339,1887690
53340,1925180
53341,1202601
53342,1894020
53343,1684592
53344,714335
53345,1102610
53346,1794020
53347,342766
53348,271464
53349,1775510
53350,1900770
53351,1470950
53352,669480
53353,661310
53354,661311
53355,1108650
53356,610110
53357,271456
53358,906240
53359,637714
53360,1102630
53361,436618
53362,649690
53363,899846
53364,924183
53365,1011521
53366,1757170
53367,509665
53368,690430
53369,369778
53370,1383400
53371,1878870
53372,1422720
53373,1011522
53374,464521
53375,1720740
53376,1910890
53377,464220
53378,1022361
53379,294980
53380,1671220
53381,1587980
53382,1539700
53383,412000
53384,522170
53385,1606620
53386,602801
53387,956720
53388,1784490
53389,436599
53390,1102590
53391,436633
53392,732480
53393,1209710
53394,1604450
53395,1855220
53396,1431070
53397,258409
53398,911590
53399,1982350
53400,1094281
53401,647930
53402,304870
53403,1410820
53404,1469900
53405,1576480
53406,823260
53407,1117970
53408,264840
53409,1479870
53410,294910
53411,1572030
53412,604430
53413,414231
53414,820990
53415,1914530
53416,744920
53417,590209
53418,41816
53419,1812486
53420,1710061
53421,852991
53422,1351220
53423,369798
53424,1767150
53425,722600
53426,1047710
53427,598930
53428,295209
53429,509695
53430,1010350
53431,80204
53432,1663390
53433,643693
53434,536579
53435,498410
53436,513100
53437,1102640
53438,942370
53439,512310
53440,446050
53441,1442140
53442,636440
53443,390453
53444,1246990
53445,1779070
53446,753743
53447,924130
53448,1694820
53449,1798690
53450,1011523
53451,802000
53452,1788240
53453,1456340
53454,390433
53455,309920
53456,1606253
53457,512314
53458,462740
53459,1730715
53460,1606253
53461,512314
53462,462740
53463,1730715
53464,1354053
53465,1441940
53466,497621
53467,1688270
53468,1424530
53469,1199470
53470,1058960
53471,258666
53472,390377
53473,1716140
53474,1533200
53475,766310
53476,578360
53477,1078340
53478,1671050
53479,924130
53480,1482970
53481,719260
53482,1366090
53483,497590
53484,1865280
53485,1366090
53486,497590
53487,1865280
53488,549750
53489,1410910
53490,509676
53491,733530
53492,1356900
53493,1375610
53494,967274
53495,1471470
53496,696880
53497,1556713
53498,1639980
53499,1812980
53500,1152050
53501,500540
53502,1825130
53503,1975860
53504,1499230
53505,562620
53506,1578770
53507,1025530
53508,1982460
53509,509651
53510,2054680
53511,1392750
53512,598840
53513,1809300
53514,505451
53515,1781410
53516,698160
53517,758630
53518,1285150
53519,753470
53520,927330
53521,1171350
53522,590223
53523,1621340
53524,1259680
53525,1894030
53526,643684
53527,1468870
53528,2003420
53529,1074900
53530,454110
53531,893981
53532,477890
53533,1439620
53534,753809
53535,1468870
53536,2003420
53537,899878
53538,912835
53539,1074900
53540,454110
53541,893981
53542,477890
53543,1439620
53544,753809
53545,1273490
53546,1513500
53547,1216890
53548,1849560
53549,1953380
53550,1237160
53551,656990
53552,786090
53553,894670
53554,1618110
53555,1014290
53556,1926160
53557,637800
53558,1581710
53559,1551330
53560,1694910
53561,1674910
53562,1702290
53563,1469700
53564,1874640
53565,1667410
53566,505450
53567,1805052
53568,553270
53569,356630
53570,248755
53571,1949050
53572,798200
53573,453460
53574,369774
53575,1734470
53576,1450940
53577,1468860
53578,499573
53579,1894450
53580,258411
53581,1920850
53582,767260
53583,1187170
53584,277778
53585,810060
53586,593272
53587,590173
53588,1406570
53589,222098
53590,390391
53591,364700
53592,1081920
53593,873180
53594,1994940
53595,1073090
53596,786890
53597,271428
53598,928830
53599,294968
53600,1778390
53601,1333900
53602,1784494
53603,1375260
53604,256523
53605,1357340
53606,1161330
53607,1362601
53608,1527860
53609,1334460
53610,941050
53611,928690
53612,1063430
53613,1693060
53614,1468900
53615,311550
53616,1884930
53617,1723310
53618,1894040
53619,1427180
53620,1117890
53621,1929210
53622,980550
53623,1212816
53624,1002420
53625,873830
53626,369824
53627,1882941
53628,695990
53629,1636260
53630,955181
53631,387981
53632,1375810
53633,390447
53634,1942510
53635,369824
53636,1882941
53637,929410
53638,695990
53639,1636260
53640,955181
53641,387981
53642,1375810
53643,390447
53644,1942510
53645,1466821
53646,753813
53647,1737632
53648,1927560
53649,390363
53650,1471970
53651,635761
53652,1962930
53653,258384
53654,1957960
53655,847750
53656,271430
53657,1213910
53658,448204
53659,1935460
53660,80204
53661,1051431
53662,1589890
53663,1380060
53664,557003
53665,619710
53666,1061900
53667,1632560
53668,1079350
53669,1782050
53670,295043
53671,1988670
53672,512810
53673,491493
53674,448202
53675,1059510
53676,551912
53677,783544
53678,1913160
53679,559150
53680,794102
53681,1872260
53682,888430
53683,1927390
53684,1025520
53685,1166170
53686,1648460
53687,1306110
53688,602814
53689,1074600
53690,295018
53691,730612
53692,509729
53693,835640
53694,1987130
53695,1524660
53696,1156480
53697,1660370
53698,574960
53699,1715410
53700,733520
53701,342832
53702,499570
53703,1198145
53704,638470
53705,271457
53706,634010
53707,1722310
53708,794107
53709,1188609
53710,1313340
53711,1156680
53712,635830
53713,1341780
53714,369818
53715,575501
53716,637763
53717,955182
53718,1193330
53719,1998200
53720,436635
53721,436637
53722,1860670
53723,1033501
53724,362030
53725,500220
53726,1322790
53727,1661590
53728,1517700
53729,1788840
53730,1188608
53731,1378260
53732,590192
53733,675650
53734,1879170
53735,436647
53736,314630
53737,943842
53738,2060450
53739,1351710
53740,637819
53741,1037860
53742,1025540
53743,1018720
53744,331000
53745,1539300
53746,342839
53747,904121
53748,1186874
53749,326040
53750,709350
53751,912830
53752,390367
53753,837450
53754,1361591
53755,1739850
53756,1599290
53757,1025510
53758,1812400
53759,758590
53760,295007
53761,1432460
53762,1694840
53763,1875720
53764,840980
53765,1905290
53766,1971790
53767,609280
53768,222117
53769,1937980
53770,653724
53771,1452570
53772,1481840
53773,1571902
53774,464201
53775,929180
53776,509656
53777,1134040
53778,1067230
53779,1344430
53780,509650
53781,513118
53782,1262220
53783,322140
53784,513118
53785,1262220
53786,322140
53787,258385
53788,940140
53789,390452
53790,1883990
53791,1175410
53792,1643480
53793,1190680
53794,912831
53795,721100
53796,793040
53797,1956300
53798,1524681
53799,1983780
53800,1227760
53801,492961
53802,1209621
53803,1209620
53804,499560
53805,590800
53806,1056623
53807,643695
53808,659180
53809,1070059
53810,1022000
53811,1336500
53812,1940440
53813,1949380
53814,1205310
53815,1496830
53816,278480
53817,1346500
53818,1089185
53819,1969620
53820,1070120
53821,1070121
53822,1070058
53823,586690
53824,1665570
53825,395441
53826,1958320
53827,1849020
53828,1319320
53829,464200
53830,1742500
53831,1833440
53832,530480
53833,1636550
53834,1554480
53835,835471
53836,2019911
53837,924210
53838,858170
53839,1395900
53840,436661
53841,1089219
53842,1848060
53843,390384
53844,36900
53845,1710070
53846,1617502
53847,509722
53848,1870690
53849,706380
53850,2019710
53851,1118650
53852,1309930
53853,853850
53854,390375
53855,311551
53856,1670730
53857,1579610
53858,492958
53859,732700
53860,1030170
53861,1882330
53862,271459
53863,978740
53864,509692
53865,967278
53866,436605
53867,1163401
53868,1902830
53869,1844990
53870,696830
53871,1934490
53872,2014860
53873,1663020
53874,1523950
53875,467790
53876,1224762
53877,467518
53878,810490
53879,348100
53880,499060
53881,751680
53882,467517
53883,467516
53884,540040
53885,443440
53886,396510
53887,1083970
53888,1164550
53889,573260
53890,1466610
53891,1332590
53892,1131790
53893,1008320
53894,1495140
53895,1802140
53896,1894940
53897,510100
53898,1671000
53899,1519730
53900,748700
53901,1756680
53902,1073640
53903,643671
53904,638950
53905,813610
53906,1596870
53907,759650
53908,544980
53909,1983982
53910,1663470
53911,295049
53912,1181510
53913,1634090
53914,1533290
53915,1166250
53916,1840600
53917,744380
53918,1420970
53919,578110
53920,1171560
53921,382220
53922,1862350
53923,1974310
53924,1870240
53925,24634
53926,2059771
53927,1017220
53928,706350
53929,1001050
53930,1452000
53931,1737920
53932,24634
53933,2059771
53934,1017220
53935,706350
53936,1001050
53937,1452000
53938,1737920
53939,1661460
53940,1430070
53941,1330100
53942,1016590
53943,436600
53944,665460
53945,492969
53946,638810
53947,959510
53948,1022393
53949,1601900
53950,938160
53951,390434
53952,1023860
53953,1647130
53954,1250810
53955,509657
53956,294905
53957,1977750
53958,294944
53959,844480
53960,1935890
53961,1533340
53962,1258280
53963,1486970
53964,1246181
53965,783720
53966,256539
53967,1576470
53968,203344
53969,543220
53970,887920
53971,1177010
53972,509693
53973,995930
53974,1141160
53975,1823740
53976,1427170
53977,2053860
53978,948350
53979,1621150
53980,947490
53981,1571450
53982,947490
53983,1571450
53984,509706
53985,222100
53986,1782750
53987,342771
53988,326170
53989,1034270
53990,783392
53991,599810
53992,1520390
53993,41816
53994,1481940
53995,602970
53996,643683
53997,1982881
53998,1493570
53999,1597360
54000,1629760
54001,513106
54002,500236
54003,1562340
54004,1176121
54005,1538000
54006,342770
54007,635750
54008,702310
54009,1156500
54010,342756
54011,330810
54012,295019
54013,1991630
54014,1026560
54015,294992
54016,1715990
54017,1484980
54018,488650
54019,1912660
54020,1791190
54021,1736480
54022,1677520
54023,1673840
54024,1739160
54025,486180
54026,683991
54027,1198160
54028,369789
54029,1491620
54030,1519140
54031,1633960
54032,428020
54033,206164
54034,1351510
54035,1468910
54036,414230
54037,258376
54038,568840
54039,492940
54040,1415380
54041,753753
54042,1505720
54043,1891120
54044,25940
54045,310300
54046,1070140
54047,1584560
54048,753870
54049,912070
54050,952030
54051,1707820
54052,617570
54053,275139
54054,369795
54055,1903960
54056,1579770
54057,1617503
54058,1935070
54059,899852
54060,1566730
54061,569247
54062,661313
54063,258404
54064,295016
54065,999150
54066,1453430
54067,1718950
54068,1815670
54069,427005
54070,367415
54071,1725700
54072,1175130
54073,1158820
54074,1471510
54075,562680
54076,899873
54077,575800
54078,1276360
54079,295071
54080,1557400
54081,436652
54082,436652
54083,1691980
54084,1240100
54085,436592
54086,1781920
54087,98211
54088,222570
54089,1781040
54090,295206
54091,1350860
54092,1296820
54093,1177830
54094,1493140
54095,595751
54096,1141840
54097,1820670
54098,1501390
54099,399830
54100,1033110
54101,961400
54102,813611
54103,1746120
54104,1805055
54105,1699100
54106,929420
54107,1408290
54108,1465370
54109,1350170
54110,1551340
54111,904210
54112,899811
54113,602812
54114,1583800
54115,1700820
54116,509930
54117,939610
54118,1693070
54119,1393640
54120,569246
54121,753825
54122,256549
54123,1312420
54124,1825600
54125,1640381
54126,647370
54127,1888740
54128,1673250
54129,626180
54130,295028
54131,436573
54132,295028
54133,436573
54134,1224850
54135,1224831
54136,929400
54137,1277260
54138,467043
54139,271481
54140,781260
54141,595753
54142,1493880
54143,1106391
54144,390449
54145,496435
54146,595752
54147,1053640
54148,768730
54149,1204090
54150,349941
54151,1600240
54152,1547710
54153,1963760
54154,1271570
54155,595756
54156,258395
54157,1454190
54158,1615560
54159,590226
54160,1070057
54161,826081
54162,427006
54163,1772040
54164,1665830
54165,345290
54166,595755
54167,590237
54168,753780
54169,246030
54170,595754
54171,295178
54172,331620
54173,1032190
54174,1470670
54175,637728
54176,436594
54177,946180
54178,1056621
54179,1888190
54180,1885530
54181,1117590
54182,1032190
54183,1470670
54184,637728
54185,436594
54186,946180
54187,1056621
54188,1888190
54189,1885530
54190,1117590
54191,1121340
54192,753858
54193,931740
54194,566260
54195,1124155
54196,1680280
54197,295202
54198,1230040
54199,1947670
54200,1462580
54201,788982
54202,1882940
54203,1106450
54204,796060
54205,256533
54206,590202
54207,1785600
54208,964630
54209,329550
54210,1024540
54211,509707
54212,1563960
54213,1030590
54214,614610
54215,457650
54216,1115900
54217,1909920
54218,623611
54219,256534
54220,646550
54221,1346510
54222,509648
54223,1954070
54224,1089190
54225,1298040
54226,707280
54227,1557050
54228,1420160
54229,1602380
54230,1968270
54231,1885060
54232,619630
54233,404219
54234,590191
54235,1780450
54236,1056624
54237,12670
54238,382510
54239,295063
54240,1031650
54241,823300
54242,509690
54243,422191
54244,1179652
54245,1929810
54246,1104830
54247,1070056
54248,1538350
54249,1846050
54250,1642110
54251,1610020
54252,271010
54253,634016
54254,1798511
54255,1070141
54256,513117
54257,1798511
54258,1070141
54259,513117
54260,1981540
54261,605780
54262,1979470
54263,637737
54264,222116
54265,1076870
54266,1798520
54267,619711
54268,509643
54269,1890690
54270,513095
54271,1797510
54272,1940320
54273,1752300
54274,422190
54275,991064
54276,369763
54277,1894990
54278,1090020
54279,496230
54280,1691000
54281,414235
54282,1468880
54283,1109100
54284,628240
54285,427007
54286,1723720
54287,286920
54288,1140360
54289,1962160
54290,1958120
54291,326013
54292,1303900
54293,1552040
54294,506910
54295,365520
54296,750240
54297,1634430
54298,1288010
54299,492950
54300,1587490
54301,422201
54302,1624900
54303,384531
54304,422193
54305,1824440
54306,1550380
54307,1288010
54308,492950
54309,1587490
54310,422201
54311,1624900
54312,384531
54313,422193
54314,1824440
54315,1550380
54316,1034240
54317,775260
54318,1552850
54319,640910
54320,1412330
54321,1464880
54322,256506
54323,1911050
54324,1265970
54325,1638830
54326,634014
54327,1798512
54328,694390
54329,817920
54330,650242
54331,681570
54332,735120
54333,795230
54334,776990
54335,427008
54336,203345
54337,1584320
54338,1122564
54339,1150240
54340,513103
54341,1136060
54342,1006960
54343,1484260
54344,1748260
54345,1134419
54346,1106300
54347,569248
54348,1853190
54349,385660
54350,1405550
54351,372512
54352,372511
54353,598900
54354,1075410
54355,689550
54356,1106226
54357,1853190
54358,385660
54359,1405550
54360,372512
54361,372511
54362,598900
54363,1075410
54364,689550
54365,1106226
54366,2005020
54367,1452870
54368,464203
54369,648690
54370,1453280
54371,492960
54372,899849
54373,946930
54374,643731
54375,570800
54376,342772
54377,706370
54378,753843
54379,1328620
54380,1223090
54381,789800
54382,569245
54383,1271862
54384,1942390
54385,1707740
54386,2059770
54387,1093280
54388,528420
54389,2058720
54390,1106228
54391,257290
54392,1977460
54393,489160
54394,621210
54395,899787
54396,1849200
54397,385650
54398,1737410
54399,1208440
54400,390414
54401,2005370
54402,1884970
54403,908840
54404,1812481
54405,1038430
54406,369784
54407,899885
54408,1887300
54409,1573350
54410,965070
54411,1953940
54412,721132
54413,540150
54414,1523790
54415,1459760
54416,1548660
54417,899869
54418,509674
54419,1212590
54420,791670
54421,208341
54422,813616
54423,907230
54424,1191080
54425,653722
54426,410100
54427,1409960
54428,646150
54429,1851870
54430,1246186
54431,820980
54432,509655
54433,845148
54434,1212813
54435,390443
54436,725260
54437,543230
54438,1936240
54439,473442
54440,1542570
54441,813612
54442,1106381
54443,1492610
54444,256535
54445,712201
54446,678182
54447,753889
54448,1374820
54449,1945090
54450,1486870
54451,1013740
54452,437660
54453,605955
54454,1950970
54455,772400
54456,258346
54457,772400
54458,258346
54459,1844540
54460,302300
54461,827680
54462,1319690
54463,1470720
54464,683310
54465,797340
54466,590174
54467,1932080
54468,1024210
54469,891930
54470,1230540
54471,550180
54472,800550
54473,304300
54474,1919530
54475,1316750
54476,861882
54477,2050470
54478,683992
54479,774871
54480,1376570
54481,256526
54482,813615
54483,1387120
54484,1924730
54485,390366
54486,1194160
54487,1644330
54488,1448420
54489,473441
54490,369768
54491,294938
54492,731240
54493,1463620
54494,1761330
54495,643694
54496,1585650
54497,1222760
54498,583200
54499,756840
54500,861884
54501,1049870
54502,790150
54503,1663022
54504,957536
54505,1056620
54506,1176750
54507,1056620
54508,1176750
54509,1505810
54510,735100
54511,1418990
54512,1224866
54513,513091
54514,845920
54515,1201030
54516,1520580
54517,1195882
54518,313932
54519,750151
54520,248756
54521,1427130
54522,2068330
54523,753820
54524,1605640
54525,1290460
54526,1948740
54527,1606490
54528,1374700
54529,1935170
54530,333170
54531,1176760
54532,1754695
54533,866730
54534,1596860
54535,329551
54536,1576520
54537,258390
54538,1394750
54539,568670
54540,1497920
54541,937440
54542,942170
54543,1115600
54544,206169
54545,451350
54546,613350
54547,663310
54548,1893790
54549,1004290
54550,1314900
54551,1600180
54552,1495210
54553,903460
54554,467042
54555,206162
54556,1922340
54557,369779
54558,425181
54559,1056627
54560,1598500
54561,1870780
54562,1106227
54563,1243320
54564,342813
54565,1560290
54566,477910
54567,258386
54568,1329551
54569,2005630
54570,348210
54571,1787910
54572,1302510
54573,261210
54574,436576
54575,1574370
54576,1615720
54577,1451580
54578,989260
54579,667270
54580,461931
54581,968680
54582,1835281
54583,1059440
54584,1799347
54585,1056626
54586,1232050
54587,1765650
54588,789280
54589,686390
54590,1488540
54591,667550
54592,451100
54593,933522
54594,754310
54595,735160
54596,1165300
54597,1392150
54598,1698750
54599,893983
54600,513115
54601,436602
54602,1182770
54603,1029150
54604,1254730
54605,1119850
54606,1982670
54607,575500
54608,1369030
54609,1133410
54610,689340
54611,828830
54612,1359200
54613,579740
54614,686880
54615,1227510
54616,1471500
54617,753795
54618,264680
54619,1805560
54620,683994
54621,1961410
54622,258374
54623,1031320
54624,1967340
54625,2022080
54626,295177
54627,1342570
54628,1227090
54629,1033483
54630,1776000
54631,1802380
54632,466080
54633,1882230
54634,1198147
54635,562310
54636,523560
54637,1621510
54638,1179635
54639,392150
54640,637001
54641,1272060
54642,1232310
54643,1954050
54644,602290
54645,1727860
54646,1443370
54647,586720
54648,1936190
54649,1787340
54650,1983980
54651,1317180
54652,763950
54653,1089162
54654,498590
54655,1626660
54656,602290
54657,1727860
54658,1443370
54659,586720
54660,1936190
54661,1787340
54662,1983980
54663,1317180
54664,763950
54665,1089162
54666,498590
54667,1626660
54668,1432480
54669,271420
54670,1031220
54671,1056625
54672,609260
54673,1599790
54674,462250
54675,1253650
54676,677090
54677,609120
54678,390410
54679,1599800
54680,1246370
54681,1653060
54682,1164990
54683,406090
54684,1820380
54685,618630
54686,509745
54687,637824
54688,1589460
54689,1629270
54690,1369740
54691,840730
54692,1787190
54693,1297460
54694,1396140
54695,865970
54696,826380
54697,801570
54698,1178810
54699,1598190
54700,1304350
54701,1293530
54702,1501460
54703,1993870
54704,1279210
54705,1485630
54706,1396140
54707,865970
54708,826380
54709,801570
54710,1178810
54711,1598190
54712,1304350
54713,1293530
54714,1501460
54715,1993870
54716,1279210
54717,1485630
54718,992920
54719,1221980
54720,649160
54721,1775500
54722,415550
54723,980545
54724,294914
54725,1662860
54726,537020
54727,1711380
54728,1583810
54729,1211302
54730,258380
54731,326014
54732,1305250
54733,1330350
54734,425544
54735,1400680
54736,513098
54737,906630
54738,295047
54739,893000
54740,1476720
54741,1937160
54742,295203
54743,618681
54744,1492430
54745,1206681
54746,326006
54747,326049
54748,1492650
54749,1493032
54750,1925951
54751,342808
54752,1874580
54753,1677620
54754,1901730
54755,687570
54756,1784510
54757,1302900
54758,1925340
54759,899872
54760,1746150
54761,1973090
54762,271421
54763,1212804
54764,294936
54765,473443
54766,499650
54767,544260
54768,1033488
54769,1727400
54770,1379480
54771,1339820
54772,1553480
54773,1468920
54774,1600210
54775,845147
54776,574968
54777,812190
54778,1116700
54779,390376
54780,390385
54781,1031421
54782,753887
54783,1941830
54784,426921
54785,1357970
54786,577630
54787,374250
54788,326025
54789,271480
54790,1458540
54791,426990
54792,1934790
54793,390368
54794,326008
54795,1316780
54796,1406340
54797,538930
54798,1053330
54799,1478590
54800,610910
54801,426922
54802,1880030
54803,815560
54804,637940
54805,1935870
54806,584760
54807,1168820
54808,1385320
54809,637692
54810,1473700
54811,647900
54812,1871160
54813,1254890
54814,1516270
54815,845140
54816,258396
54817,1839600
54818,1623200
54819,1056622
54820,492951
54821,1729810
54822,1956480
54823,1196580
54824,753895
54825,467041
54826,313930
54827,1629240
54828,1624890
54829,2020420
54830,1299300
54831,1299300
54832,400950
54833,1393960
54834,242120
54835,1296690
54836,872210
54837,1349640
54838,1632260
54839,1853530
54840,1663021
54841,793250
54842,295174
54843,637930
54844,1283200
54845,1282250
54846,402910
54847,436639
54848,1613530
54849,1668660
54850,1098165
54851,1056628
54852,357170
54853,995020
54854,1559580
54855,1266020
54856,848610
54857,1935780
54858,206172
54859,1935820
54860,295182
54861,1755150
54862,1729660
54863,24678
54864,992180
54865,1172610
54866,1288080
54867,1003870
54868,1034390
54869,1111530
54870,1900520
54871,426991
54872,1475790
54873,426996
54874,536590
54875,948660
54876,666030
54877,1809860
54878,789650
54879,1518470
54880,1003870
54881,1034390
54882,1111530
54883,1900520
54884,426991
54885,1475790
54886,426996
54887,536590
54888,948660
54889,666030
54890,1809860
54891,789650
54892,962924
54893,1518470
54894,1552930
54895,591981
54896,513099
54897,1562060
54898,1162640
54899,533552
54900,1205783
54901,1107500
54902,1585930
54903,1608250
54904,1716190
54905,1376840
54906,753883
54907,1051550
54908,1115570
54909,1829120
54910,1114630
54911,467049
54912,467050
54913,1569320
54914,427002
54915,462083
54916,461932
54917,1343660
54918,1958230
54919,1121620
54920,952010
54921,962920
54922,1055220
54923,1462780
54924,1468940
54925,513104
54926,1212815
54927,1734270
54928,631550
54929,881970
54930,1558250
54931,1806070
54932,1166670
54933,294955
54934,1383020
54935,387983
54936,542100
54937,342852
54938,1111474
54939,900380
54940,342761
54941,1599680
54942,1469210
54943,984270
54944,550220
54945,772240
54946,427003
54947,675355
54948,1405600
54949,637759
54950,1080001
54951,946150
54952,513097
54953,1007920
54954,513097
54955,1007920
54956,1721500
54957,1809210
54958,996910
54959,1613080
54960,1089220
54961,958730
54962,1889560
54963,1437890
54964,1139130
54965,1657150
54966,885720
54967,1076170
54968,1122596
54969,271476
54970,1793722
54971,577110
54972,1597260
54973,271424
54974,436590
54975,372510
54976,615260
54977,1151090
54978,1385620
54979,834440
54980,1566350
54981,848970
54982,295026
54983,271461
54984,1634140
54985,467048
54986,1832620
54987,1075103
54988,222096
54989,504660
54990,1150250
54991,310280
54992,1726050
54993,343425
54994,355770
54995,740370
54996,230890
54997,1698790
54998,471741
54999,1897570
55000,781250
55001,369766
55002,1942450
55003,343426
55004,338201
55005,1031420
55006,1608510
55007,2005490
55008,1348780
55009,574967
55010,433130
55011,1220580
55012,1275970
55013,1246191
55014,426994
55015,753282
55016,426926
55017,932644
55018,903780
55019,1793210
55020,426929
55021,964480
55022,426924
55023,1803050
55024,1842120
55025,1665020
55026,707490
55027,41814
55028,1981240
55029,964480
55030,426924
55031,1803050
55032,1842120
55033,1665020
55034,707490
55035,41814
55036,1981240
55037,351461
55038,1732830
55039,1056630
55040,1533040
55041,1381800
55042,795490
55043,899827
55044,622290
55045,542021
55046,426993
55047,853870
55048,1853990
55049,427001
55050,1115760
55051,230889
55052,426995
55053,1737200
55054,426927
55055,1887120
55056,978856
55057,962923
55058,957220
55059,1084470
55060,1391230
55061,339690
