,0
57817,753560
57818,863620
57819,453200
57820,1391990
57821,1500810
57822,1784403
57823,822210
57824,1527150
57825,705950
57826,215249
57827,1726180
57828,1620060
57829,1089880
57830,1922920
57831,1423680
57832,718140
57833,281103
57834,1876220
57835,525284
57836,1795620
57837,1591540
57838,1834140
57839,1542450
57840,742430
57841,1716530
57842,896760
57843,517450
57844,970410
57845,1074275
57846,1663170
57847,1595460
57848,752060
57849,1840900
57850,586710
57851,374630
57852,1094500
57853,966540
57854,326034
57855,1908220
57856,1040640
57857,1679900
57858,1965680
57859,709550
57860,1122204
57861,1829760
57862,853877
57863,1566500
57864,993630
57865,1262070
57866,1069140
57867,1219700
57868,899897
57869,879110
57870,1186870
57871,1484410
57872,527890
57873,885701
57874,392420
57875,1142650
57876,1084940
57877,1926780
57878,1662600
57879,1828070
57880,1644690
57881,991062
57882,566330
57883,1211310
57884,1528770
57885,575560
57886,1886260
57887,1501850
57888,856971
57889,369360
57890,1239400
57891,1903590
57892,928130
57893,697910
57894,1244700
57895,1697600
57896,1676590
57897,2000000
57898,1984920
57899,702300
57900,1103441
57901,999070
57902,1848290
57903,1971750
57904,1419150
57905,1191540
57906,1248900
57907,1696510
57908,492968
57909,679940
57910,670410
57911,1400270
57912,556229
57913,1047160
57914,1653510
57915,1923290
57916,751530
57917,770520
57918,675420
57919,779840
57920,509748
57921,1336900
57922,509748
57923,1336900
57924,1893660
57925,1832840
57926,1241590
57927,1772800
57928,854660
57929,1798160
57930,1877550
57931,950810
57932,564090
57933,1429040
57934,357171
57935,587820
57936,823290
57937,1461510
57938,1501500
57939,887950
57940,1280170
57941,1246180
57942,1349340
57943,1142630
57944,1765490
57945,1177200
57946,715280
57947,2027600
57948,1458480
57949,1629650
57950,1377600
57951,344270
57952,1022401
57953,870760
57954,1731500
57955,1788620
57956,1600550
57957,1087850
57958,773360
57959,1811860
57960,288850
57961,509645
57962,1822860
57963,936810
57964,1762680
57965,1853720
57966,1103230
57967,1446370
57968,1124410
57969,1599910
57970,1094190
57971,843980
57972,1124410
57973,1599910
57974,1094190
57975,843980
57976,1735250
57977,1029470
57978,1310230
57979,819370
57980,414620
57981,1012860
57982,529750
57983,733020
57984,587990
57985,1474940
57986,688170
57987,817110
57988,776280
57989,1873710
57990,646420
57991,1929650
57992,1889790
57993,1635910
57994,1595780
57995,1031590
57996,1396670
57997,622350
57998,2007190
57999,543110
58000,202193
58001,960820
58002,922220
58003,348310
58004,271100
58005,976240
58006,436628
58007,1384530
58008,984170
58009,970810
58010,414310
58011,1624261
58012,1624262
58013,1797620
58014,1624260
58015,679390
58016,1681380
58017,1879000
58018,738980
58019,18430
58020,1098810
58021,899856
58022,597280
58023,1959610
58024,1190570
58025,969654
58026,1596900
58027,1023801
58028,1501160
58029,1846850
58030,387110
58031,1144120
58032,1466970
58033,414140
58034,1776260
58035,948380
58036,649730
58037,1131020
58038,952910
58039,1600460
58040,1097890
58041,484810
58042,1166350
58043,1984980
58044,656480
58045,719260
58046,1948000
58047,463130
58048,392430
58049,369816
58050,1886050
58051,1674730
58052,566280
58053,259230
58054,1609240
58055,834290
58056,1844500
58057,873540
58058,1784401
58059,1456520
58060,420900
58061,1906000
58062,534830
58063,1238340
58064,1188614
58065,1799660
58066,1648250
58067,1709950
58068,1045820
58069,787690
58070,1731160
58071,1121390
58072,1600690
58073,1717660
58074,979280
58075,569140
58076,1257770
58077,987430
58078,1583060
58079,1383710
58080,1032580
58081,1174810
58082,1166760
58083,1588510
58084,1010190
58085,1487990
58086,1731630
58087,620460
58088,682770
58089,1022840
58090,956753
58091,1291883
58092,1934690
58093,1883420
58094,1264790
58095,1509700
58096,1458880
58097,1883420
58098,1264790
58099,1509700
58100,1458880
58101,872550
58102,1624990
58103,465970
58104,1056330
58105,637754
58106,1102200
58107,1652600
58108,2059230
58109,896790
58110,399835
58111,598870
58112,783960
58113,1957480
58114,1133640
58115,570750
58116,1653700
58117,1166824
58118,942070
58119,1713620
58120,1983760
58121,1727910
58122,1734480
58123,425860
58124,1051630
58125,1986380
58126,1514300
58127,753755
58128,1611800
58129,1015690
58130,1594980
58131,369826
58132,1225390
58133,670430
58134,1769940
58135,1904220
58136,1249430
58137,1720220
58138,591980
58139,1786810
58140,1488110
58141,820660
58142,1088720
58143,1549620
58144,1679620
58145,1176040
58146,1578600
58147,542110
58148,1970590
58149,1873610
58150,1913220
58151,282550
58152,602380
58153,390407
58154,645430
58155,358870
58156,1213450
58157,1618120
58158,429461
58159,1382760
58160,711190
58161,972870
58162,1170300
58163,1122604
58164,792110
58165,1172290
58166,1925540
58167,518120
58168,1983450
58169,812030
58170,356870
58171,518120
58172,1983450
58173,812030
58174,356870
58175,963170
58176,1935240
58177,770900
58178,817150
58179,1123440
58180,1366750
58181,598500
58182,1012360
58183,343180
58184,1631690
58185,1547180
58186,1572460
58187,854060
58188,348070
58189,1551130
58190,820940
58191,1700450
58192,1841590
58193,991800
58194,1457830
58195,1122202
58196,342820
58197,1590200
58198,1461410
58199,1196210
58200,1209210
58201,367050
58202,1876050
58203,993020
58204,1951680
58205,1033482
58206,931800
58207,1242920
58208,1412200
58209,1418900
58210,1542130
58211,1022414
58212,1311460
58213,1446180
58214,772450
58215,1301100
58216,1022412
58217,948360
58218,328650
58219,1328640
58220,684980
58221,1175070
58222,1295300
58223,719320
58224,929510
58225,1546210
58226,1482800
58227,637738
58228,1742750
58229,1099211
58230,1841520
58231,1897410
58232,1799570
58233,1022419
58234,1022418
58235,1036030
58236,1791640
58237,1470750
58238,222065
58239,773510
58240,551330
58241,1371540
58242,1105600
58243,1836000
58244,894820
58245,1503790
58246,1825780
58247,1824920
58248,828615
58249,1992980
58250,1917800
58251,383140
58252,983780
58253,965700
58254,1492290
58255,851920
58256,1866250
58257,560180
58258,371110
58259,1481070
58260,1031530
58261,1793360
58262,1978110
58263,1137690
58264,1371910
58265,1873780
58266,380910
58267,1380890
58268,949610
58269,853875
58270,1746610
58271,669570
58272,1796640
58273,2003200
58274,1933460
58275,558220
58276,815070
58277,1328750
58278,703461
58279,1061757
58280,1284970
58281,422691
58282,422690
58283,758790
58284,954920
58285,665060
58286,390393
58287,446110
58288,1378198
58289,1377280
58290,1105790
58291,492320
58292,1061440
58293,924790
58294,899799
58295,721480
58296,924790
58297,721480
58298,1523000
58299,1050780
58300,1265840
58301,1275190
58302,602260
58303,1023010
58304,1251090
58305,1991090
58306,1068160
58307,1790510
58308,1812200
58309,643420
58310,1040500
58311,792810
58312,1859810
58313,1655720
58314,494527
58315,1188940
58316,650300
58317,1532810
58318,330500
58319,1396690
58320,1807370
58321,1459210
58322,1828770
58323,944892
58324,459330
58325,1476670
58326,676810
58327,670850
58328,430061
58329,1400680
58330,1317120
58331,1901060
58332,1318000
58333,1137210
58334,215251
58335,910200
58336,216332
58337,1849430
58338,1231700
58339,848040
58340,1499420
58341,706030
58342,1544250
58343,1103680
58344,782190
58345,1812540
58346,1649840
58347,777530
58348,1897350
58349,577130
58350,1890280
58351,1326290
58352,625190
58353,488992
58354,1123120
58355,2000610
58356,971080
58357,1111550
58358,637770
58359,857110
58360,295079
58361,1972020
58362,483490
58363,1873700
58364,1186877
58365,724090
58366,1159590
58367,716310
58368,1829500
58369,1651410
58370,1166180
58371,1159590
58372,716310
58373,1829500
58374,1651410
58375,1166180
58376,1453230
58377,765140
58378,1724470
58379,1896980
58380,1095140
58381,1717120
58382,643460
58383,1261630
58384,368061
58385,1433470
58386,1736140
58387,368060
58388,612380
58389,500090
58390,1626570
58391,436643
58392,1992570
58393,1937710
58394,712210
58395,1746730
58396,839990
58397,1501340
58398,676580
58399,1042310
58400,632820
58401,675530
58402,1776630
58403,677998
58404,1523060
58405,1101000
58406,1231960
58407,1186875
58408,401510
58409,1056080
58410,1230960
58411,1025990
58412,776420
58413,638260
58414,1445360
58415,524610
58416,2068580
58417,528020
58418,663480
58419,1742690
58420,1625100
58421,773280
58422,1739150
58423,636600
58424,938950
58425,1775470
58426,565002
58427,1394000
58428,366740
58429,1209220
58430,534930
58431,853876
58432,294972
58433,384221
58434,672030
58435,384223
58436,677080
58437,839820
58438,1654330
58439,452930
58440,923270
58441,1091030
58442,609290
58443,1038530
58444,1181470
58445,1682880
58446,604990
58447,1890040
58448,768480
58449,222053
58450,1404050
58451,748910
58452,1164430
58453,1197010
58454,384222
58455,959700
58456,1150670
58457,2021760
58458,936170
58459,1784499
58460,1783310
58461,493230
58462,1679880
58463,1889190
58464,1903100
58465,1727260
58466,1679030
58467,1116800
58468,956721
58469,1294540
58470,693240
58471,1679030
58472,1116800
58473,956721
58474,1294540
58475,693240
58476,745620
58477,1094460
58478,1261650
58479,1211770
58480,708900
58481,1331140
58482,1739910
58483,853610
58484,637737
58485,1513640
58486,1922120
58487,461590
58488,1105880
58489,1999540
58490,1718740
58491,1576750
58492,1491190
58493,1919920
58494,1128120
58495,2012170
58496,1405590
58497,595070
58498,1639970
58499,864110
58500,717060
58501,1200300
58502,1214950
58503,1795560
58504,1622790
58505,1392690
58506,449920
58507,2016980
58508,717400
58509,1735850
58510,1302480
58511,610970
58512,528910
58513,1769390
58514,760000
58515,706950
58516,1343700
58517,1336020
58518,643696
58519,1175820
58520,1491180
58521,1863370
58522,718910
58523,463120
58524,1343850
58525,1173580
58526,1052740
58527,745710
58528,874090
58529,1080480
58530,667860
58531,1912510
58532,704370
58533,1023420
58534,725380
58535,1385480
58536,1389770
58537,1646000
58538,1906800
58539,577160
58540,601320
58541,566010
58542,755072
58543,1519680
58544,695580
58545,1578080
58546,1084960
58547,1684166
58548,1679690
58549,582390
58550,774431
58551,841163
58552,622354
58553,770030
58554,1028760
58555,729540
58556,652120
58557,732680
58558,689030
58559,541970
58560,391290
58561,1180170
58562,1148960
58563,556225
58564,1006964
58565,222103
58566,805980
58567,860470
58568,1982190
58569,1266715
58570,1261300
58571,1513370
58572,916210
58573,1689420
58574,497870
58575,1187360
58576,1981370
58577,827590
58578,425170
58579,1501790
58580,559780
58581,1373280
58582,873210
58583,1158080
58584,1348590
58585,1979610
58586,551060
58587,215240
58588,379553
58589,899799
58590,569050
58591,1600300
58592,673480
58593,1915950
58594,1642710
58595,569050
58596,1600300
58597,673480
58598,1915950
58599,1642710
58600,712610
58601,1685090
58602,685230
58603,1196290
58604,1230580
58605,816280
58606,538750
58607,838251
58608,681490
58609,1710970
58610,838250
58611,1451860
58612,1892550
58613,1595090
58614,1622600
58615,522890
58616,1742620
58617,671120
58618,1256810
58619,373000
58620,552380
58621,1370780
58622,1520660
58623,513093
58624,1750990
58625,1350010
58626,1166823
58627,915650
58628,1796510
58629,1755170
58630,1122620
58631,951780
58632,2005810
58633,1726330
58634,1370720
58635,1227900
58636,827730
58637,1082820
58638,1868220
58639,1879850
58640,1084770
58641,914220
58642,929610
58643,502560
58644,1035790
58645,764270
58646,716360
58647,846100
58648,585820
58649,751950
58650,2017820
58651,1547900
58652,787200
58653,1018860
58654,1291887
58655,859610
58656,1581850
58657,1503140
58658,442230
58659,1805150
58660,1878530
58661,784040
58662,1678740
58663,1419520
58664,1416600
58665,1879050
58666,736430
58667,1561500
58668,1190331
58669,566250
58670,1879050
58671,736430
58672,1561500
58673,1190331
58674,566250
58675,512970
58676,326390
58677,1645150
58678,1186872
58679,1109331
58680,1491780
58681,723170
58682,1097640
58683,1195206
58684,2003690
58685,1538480
58686,696340
58687,1315700
58688,1419900
58689,722340
58690,1166826
58691,1702020
58692,1114180
58693,389710
58694,924520
58695,1206010
58696,1092850
58697,686410
58698,1872160
58699,1892890
58700,1670141
58701,1333770
58702,1342910
58703,404212
58704,1392210
58705,412490
58706,1715421
58707,1903001
58708,1789500
58709,1376590
58710,658090
58711,1160000
58712,1600470
58713,1599930
58714,1932110
58715,611390
58716,1426570
58717,573330
58718,763400
58719,1260650
58720,1260650
58721,1373020
58722,1392610
58723,1291884
58724,1470380
58725,1841910
58726,1693390
58727,1090530
58728,1762980
58729,510360
58730,780710
58731,856970
58732,556224
58733,1961770
58734,1167470
58735,1138330
58736,657110
58737,1314500
58738,831312
58739,541410
58740,1360480
58741,756150
58742,1753470
58743,438440
58744,1291020
58745,1824520
58746,481490
58747,1792790
58748,539550
58749,965000
58750,1455290
58751,1266711
58752,323570
58753,1097080
58754,1071780
58755,690860
58756,1021890
58757,1647110
58758,393950
58759,910290
58760,1265710
58761,1669890
58762,1901360
58763,342764
58764,1379610
58765,1169770
58766,1282880
58767,444390
58768,1924740
58769,1850860
58770,444390
58771,1924740
58772,1850860
58773,434240
58774,1348930
58775,1032040
58776,1132150
58777,1225430
58778,1059240
58779,1157070
58780,377010
58781,635870
58782,1624870
58783,1035920
58784,357240
58785,1566460
58786,1916880
58787,1366830
58788,1854540
58789,1984880
58790,1857060
58791,916880
58792,1307460
58793,1260920
58794,2012460
58795,890420
58796,933520
58797,1180210
58798,1408780
58799,753779
58800,692680
58801,1902350
58802,637822
58803,1244250
58804,698030
58805,1172720
58806,1969140
58807,486630
58808,1479793
58809,1120600
58810,2061220
58811,873710
58812,1568040
58813,1662450
58814,1737600
58815,1690210
58816,1173500
58817,1336270
58818,599640
58819,1716440
58820,1716440
58821,1990380
58822,566170
58823,712920
58824,597600
58825,1679611
58826,2018860
58827,1609470
58828,1185390
58829,1162690
58830,1887420
58831,1578890
58832,1908400
58833,725620
58834,745801
58835,725660
58836,548440
58837,915360
58838,747540
58839,1050890
58840,695460
58841,342830
58842,1006880
58843,1545270
58844,454480
58845,1776940
58846,1166825
58847,1166822
58848,1640680
58849,673870
58850,761150
58851,652760
58852,1078040
58853,808901
58854,774451
58855,1281600
58856,1239310
58857,895550
58858,865750
58859,1137270
58860,513096
58861,1520640
58862,1001910
58863,602350
58864,680140
58865,361314
58866,1945510
58867,1112720
58868,1127210
58869,1499550
58870,1112720
58871,1127210
58872,1499550
58873,571050
58874,766300
58875,1708580
58876,2010740
58877,1186420
58878,1534810
58879,639940
58880,1706240
58881,1542970
58882,1828710
58883,678280
58884,760970
58885,675750
58886,1484460
58887,788400
58888,949170
58889,1034820
58890,1547250
58891,1003670
58892,361520
58893,856972
58894,1329590
58895,1353290
58896,753791
58897,1553850
58898,1132460
58899,674800
58900,699510
58901,1925710
58902,668050
58903,1547910
58904,1756930
58905,1378600
58906,930500
58907,629810
58908,1733100
58909,1583190
58910,552670
58911,636030
58912,1255160
58913,215253
58914,906040
58915,509660
58916,1166821
58917,1166820
58918,294969
58919,1603300
58920,675180
58921,437620
58922,509711
58923,932820
58924,1166827
58925,1989180
58926,1062491
58927,852760
58928,1917780
58929,632830
58930,1635690
58931,1210820
58932,1929950
58933,259220
58934,960120
58935,1794370
58936,878880
58937,1837870
58938,1943360
58939,674450
58940,786060
58941,510700
58942,766150
58943,841166
58944,1841120
58945,367380
58946,1945910
58947,841790
58948,1581570
58949,818640
58950,551260
58951,1274660
58952,1158430
58953,1837440
58954,350260
58955,698320
58956,1254171
58957,1658810
58958,1791150
58959,833920
58960,489780
58961,1425300
58962,768560
58963,1407520
58964,1089197
58965,296510
58966,1397270
58967,1682890
58968,1465400
58969,390470
58970,1574020
58971,1210970
58972,1209240
58973,1560560
58974,1027960
58975,1160350
58976,1071110
58977,955190
58978,1496420
58979,2025280
58980,448200
58981,805350
58982,1193930
58983,750820
58984,521010
58985,701980
58986,579960
58987,2007280
58988,629340
58989,1748400
58990,262141
58991,900310
58992,1103590
58993,1596910
58994,1336440
58995,1726290
58996,811180
58997,650820
58998,808450
58999,1233040
59000,731410
59001,813310
59002,1362116
59003,707850
59004,1303170
59005,1627920
59006,259240
59007,1605310
59008,1106013
59009,718830
59010,1097891
59011,1920690
59012,1592420
59013,1752900
59014,937160
59015,347100
59016,427830
59017,1354811
59018,1119890
59019,222069
59020,660280
59021,486990
59022,1014180
59023,1713880
59024,957532
59025,1204280
59026,1777070
59027,1048420
59028,1291886
59029,1451420
59030,1961120
59031,535370
59032,1162260
59033,275807
59034,822720
59035,1400360
59036,634014
59037,1970670
59038,211994
59039,1433630
59040,1094430
59041,1843190
59042,1953810
59043,747230
59044,1445540
59045,1701400
59046,744550
59047,1990230
59048,829750
59049,1555500
59050,623267
59051,1648682
59052,590350
59053,313281
59054,509646
59055,1957710
59056,1034500
59057,379730
59058,282520
59059,258356
59060,1684920
59061,1479090
59062,379750
59063,1796450
59064,375161
59065,1832380
59066,1086490
59067,1822470
59068,1285580
59069,811950
59070,488995
59071,796760
59072,400770
59073,1243820
59074,1074820
59075,1420100
59076,1185650
59077,1972150
59078,800130
59079,472670
59080,1767061
59081,716000
59082,596270
59083,390444
59084,1493510
59085,1714960
59086,1632460
59087,1002620
59088,1742900
59089,1251550
59090,1555350
59091,267720
59092,1285960
59093,1183280
59094,1251550
59095,1555350
59096,267720
59097,1285960
59098,1183280
59099,1123433
59100,766420
59101,386500
59102,1575900
59103,1266712
59104,1999120
59105,1165020
59106,391380
59107,1244710
59108,894960
59109,717200
59110,1619970
59111,1533030
59112,1253420
59113,1518240
59114,1314062
59115,707720
59116,417020
59117,682100
59118,1814560
59119,551570
59120,1515600
59121,1160170
59122,753805
59123,1516340
59124,1145220
59125,1972260
59126,1871020
59127,1033370
59128,1658330
59129,1564010
59130,1865160
59131,1837160
59132,1450990
59133,1929330
59134,1978140
59135,1592560
59136,727740
59137,1234290
59138,347240
59139,509742
59140,1801120
59141,1967840
59142,202961
59143,390415
59144,519550
59145,294916
59146,1825180
59147,366450
59148,338202
59149,1060642
59150,1976250
59151,933512
59152,744290
59153,861883
59154,1010290
59155,433570
59156,947060
59157,1803810
59158,1865890
59159,1501110
59160,583870
59161,744880
59162,1445110
59163,696860
59164,1301380
59165,1807380
59166,843120
59167,1254172
59168,1735480
59169,1921940
59170,665170
59171,825680
59172,2053850
59173,557960
59174,1887090
59175,1026170
59176,831350
59177,698980
59178,1551380
59179,1758320
59180,766520
59181,1616300
59182,1086040
59183,1573250
59184,1958020
59185,1663940
59186,1943960
59187,1530790
59188,326001
59189,409250
59190,1548170
59191,1935590
59192,1817880
59193,1721940
59194,1100120
59195,1104480
59196,1471820
59197,1682480
59198,326130
59199,833180
59200,1142300
59201,661670
59202,1712780
59203,1426400
59204,1319210
59205,884790
59206,638250
59207,1115480
59208,945820
59209,1334900
59210,1502250
59211,1896920
59212,1705480
59213,1753440
59214,827540
59215,1231750
59216,692530
59217,1441872
59218,1094800
59219,1441872
59220,1094800
59221,1151910
59222,1159550
59223,479150
59224,1713470
59225,1335430
59226,1674450
59227,1942580
59228,1428840
59229,1456770
59230,1813560
59231,1498290
59232,1155860
59233,1730030
59234,888740
59235,1622290
59236,1588070
59237,1648681
59238,1858600
59239,1728770
59240,202191
59241,1841130
59242,759850
59243,1794690
59244,1233580
59245,294984
59246,592640
59247,1384510
59248,1715950
59249,857381
59250,471410
59251,1254070
59252,1649160
59253,1784402
59254,1374640
59255,966750
59256,1276600
59257,1544040
59258,1639480
59259,368350
59260,1266710
59261,314610
59262,925330
59263,559590
59264,1082810
59265,956300
59266,1158930
59267,1184920
59268,1187160
59269,1160960
59270,1185210
59271,1610960
59272,1755000
59273,1457010
59274,1006190
59275,1717980
59276,1329556
59277,1149740
59278,907390
59279,1595240
59280,1449470
59281,356780
59282,485190
59283,342858
59284,657400
59285,1291880
59286,1115790
59287,307390
59288,540590
59289,1532350
59290,1571903
59291,1601700
59292,1282180
59293,1146140
59294,1211303
59295,1606610
59296,1403040
59297,801060
59298,1487140
59299,222077
59300,1830740
59301,1493130
59302,880460
59303,1855280
59304,790610
59305,1888080
59306,855030
59307,1253930
59308,1340670
59309,728720
59310,799270
59311,868000
59312,802340
59313,576520
59314,1535932
59315,841168
59316,1644881
59317,1127180
59318,948361
59319,1057460
59320,1834170
59321,1544430
59322,1513550
59323,1475250
59324,1728560
59325,1513130
59326,716850
59327,1932370
59328,1460190
59329,1463040
59330,1964490
59331,328280
59332,1797440
59333,1186140
59334,786620
59335,1219220
59336,1276650
59337,1145180
59338,1793110
59339,650910
59340,1176681
59341,1266718
59342,1766440
59343,489950
59344,788520
59345,1441700
59346,1223260
59347,1266716
59348,1266714
59349,611050
59350,1791720
59351,1124860
59352,1291881
59353,1037060
59354,723720
59355,1774810
59356,1302550
59357,828613
59358,857700
59359,1706610
59360,331260
59361,1454060
59362,1522530
59363,1556550
59364,585070
59365,1545880
59366,1897750
59367,1742650
59368,743570
59369,1651913
59370,736050
59371,1884720
59372,295200
59373,1074110
59374,1282030
59375,1697560
59376,1288690
59377,703260
59378,1539320
59379,1187320
59380,488991
59381,794104
59382,1412180
59383,1052960
59384,2000690
59385,527390
59386,1258920
59387,1908970
59388,1016010
59389,405590
59390,561547
59391,1649820
59392,1937210
59393,1874651
59394,389690
59395,880870
59396,864360
59397,1772190
59398,326015
59399,653550
59400,833390
59401,753822
59402,206160
59403,1069330
59404,653870
59405,1185500
59406,771340
59407,1486190
59408,631120
59409,443660
59410,1068680
59411,256522
59412,335580
59413,1831720
59414,1765100
59415,1731490
59416,1436162
59417,903610
59418,1057841
59419,1057841
59420,1742670
59421,686400
59422,1146141
59423,653722
59424,667340
59425,1787400
59426,1597090
59427,1773260
59428,1691540
59429,1521770
59430,1656530
59431,729800
59432,433743
59433,1022394
59434,1008540
59435,1640620
59436,1877970
59437,1047780
59438,643695
59439,1354818
59440,1189620
59441,571180
59442,712660
59443,597610
59444,1099313
59445,256503
59446,524080
59447,1831210
59448,884370
59449,755752
59450,302870
59451,753875
59452,951490
59453,497300
59454,1152050
59455,905960
59456,806150
59457,1575930
59458,656810
59459,1291882
59460,1641820
59461,342837
59462,1592070
59463,1935154
59464,318560
59465,1309160
59466,652200
59467,981500
59468,1333990
59469,1786490
59470,1469840
59471,1789360
59472,1762690
59473,547561
59474,1554930
59475,1224892
59476,765400
59477,1484360
59478,2027180
59479,590242
59480,1016700
59481,1441210
59482,808900
59483,1695740
59484,514350
59485,1656890
59486,864370
59487,856350
59488,1765980
59489,776800
59490,362820
59491,702961
59492,1600810
59493,668970
59494,1600810
59495,668970
59496,308020
59497,1973470
59498,678008
59499,1911730
59500,704322
59501,396910
59502,258354
59503,844580
59504,1755470
59505,1055420
59506,1569120
59507,1833140
59508,646930
59509,614001
59510,770870
59511,654630
59512,1774730
59513,944720
59514,451060
59515,317550
59516,1790560
59517,1483110
59518,1477450
59519,1422270
59520,829430
59521,1728170
59522,462140
59523,828614
59524,203060
59525,1796130
59526,869740
59527,1691010
59528,842430
59529,1363020
59530,1857730
59531,1050690
59532,1271820
59533,1416190
59534,955380
59535,721420
59536,717830
59537,828540
59538,680070
59539,656220
59540,903610
59541,376968
59542,492977
59543,1284250
59544,492977
59545,1284250
59546,1805010
59547,889790
59548,1816720
59549,1881240
59550,758400
59551,448300
59552,1082800
59553,1597750
59554,1421630
59555,650010
59556,534640
59557,799480
59558,806430
59559,407830
59560,1169801
59561,1735500
59562,1343450
59563,868190
59564,1880690
59565,1513890
59566,809040
59567,1513870
59568,1513880
59569,1297410
59570,1464580
59571,1542190
59572,794000
59573,1506780
59574,972860
59575,1382930
59576,1782890
59577,1788220
59578,1722100
59579,1413560
59580,1173570
59581,1003150
59582,717320
59583,396730
59584,362560
59585,1987920
59586,359260
59587,1713170
59588,1286750
59589,461530
59590,682350
59591,625100
59592,1044030
59593,735010
59594,1115130
59595,489900
59596,1880770
59597,1354620
59598,786100
59599,1575580
59600,763590
59601,1583450
59602,692660
59603,700430
59604,303331
59605,1977630
59606,1679930
59607,1618180
59608,328290
59609,671750
59610,724760
59611,1851950
59612,1220680
59613,1354650
59614,764720
59615,1098090
59616,688790
59617,528190
59618,1799820
59619,688790
59620,528190
59621,1799820
59622,644960
59623,1474570
59624,1318530
59625,1198410
59626,391610
59627,781542
59628,805010
59629,1784534
59630,781510
59631,935680
59632,1160660
59633,1027550
59634,1897730
59635,1448160
59636,1977230
59637,1231320
59638,1012450
59639,1306860
59640,206168
59641,2000790
59642,1110460
59643,1635750
59644,781500
59645,1531400
59646,1396060
59647,1335630
59648,1769760
59649,380901
59650,380900
59651,1892430
59652,570430
59653,1640030
59654,342240
59655,1429990
59656,1969930
59657,1370190
59658,976650
59659,1705880
59660,568710
59661,1484450
59662,1776300
59663,939650
59664,1933580
59665,1797590
59666,1448170
59667,1520090
59668,1825530
59669,712070
59670,342827
59671,2018380
59672,1958040
59673,1534250
59674,516740
59675,776450
59676,1302290
59677,1826210
59678,1067100
59679,747410
59680,1209230
59681,988830
59682,1781120
59683,1814390
59684,1802740
59685,1436930
59686,488999
59687,1000750
59688,854510
59689,1114310
59690,387260
59691,450730
59692,849840
59693,581810
59694,1767031
59695,436658
59696,759170
59697,336710
59698,1499380
59699,1641790
59700,851271
59701,1957790
59702,802660
59703,1466170
59704,698100
59705,1874920
59706,1611900
59707,857510
59708,1513900
59709,839920
59710,22521
59711,750780
59712,1209570
59713,561510
59714,803320
59715,1229550
59716,1303760
59717,573650
59718,1729350
59719,1303760
59720,573650
59721,1729350
59722,1963630
59723,764370
59724,719710
59725,852130
59726,1879200
59727,979470
59728,454700
59729,561530
59730,555790
59731,543150
59732,1093950
59733,972940
59734,1031560
59735,1788650
59736,827450
59737,1744270
59738,603220
59739,1022464
59740,629710
59741,1195900
59742,1194620
59743,663140
59744,1416690
59745,676600
59746,390760
59747,1935690
59748,677640
59749,1114320
59750,896220
59751,1598530
59752,1082610
59753,733230
59754,1642900
59755,1790508
59756,992890
59757,1098950
59758,335611
59759,1335070
59760,346200
59761,1933230
59762,877150
59763,1609800
59764,1375430
59765,1269110
59766,1164218
59767,1980600
59768,1108390
59769,1860171
59770,1783550
59771,285150
59772,1535930
59773,1482860
59774,1317800
59775,1633740
59776,1169800
59777,861380
59778,778770
59779,1545260
59780,824640
59781,1287480
59782,1877790
59783,828623
59784,1796350
59785,508540
59786,1537940
59787,576530
59788,1498150
59789,765240
59790,1492270
59791,658720
59792,710460
59793,1248150
59794,1896530
59795,1578620
59796,717760
59797,1846010
59798,1372380
59799,1955380
59800,851272
59801,567840
59802,1516610
59803,1127690
59804,1679060
59805,1105870
59806,1799510
59807,1786350
59808,1550470
59809,905330
59810,1216750
59811,1445650
59812,860230
59813,534931
59814,1384640
59815,1095860
59816,678470
59817,646890
59818,821710
59819,749450
59820,1632930
59821,620000
59822,1796980
59823,1510850
59824,1762520
59825,764330
59826,1422670
59827,1114660
59828,868250
59829,899865
59830,1911080
59831,536574
59832,614008
59833,1036450
59834,369761
59835,1439400
59836,661330
59837,1648680
59838,584030
59839,577100
59840,1952030
59841,396610
59842,1570610
59843,1131680
59844,396610
59845,1570610
59846,1131680
59847,1191010
59848,1297890
59849,1051650
59850,1103440
59851,2017910
59852,911860
59853,1714110
59854,284200
59855,794320
59856,1775150
59857,1860590
59858,336851
59859,1953240
59860,1711410
59861,410760
59862,714060
59863,799160
59864,557760
59865,1494570
59866,690130
59867,334480
59868,695940
59869,334480
59870,695940
59871,377100
59872,839530
59873,740330
59874,500570
59875,698840
59876,703200
59877,1535270
59878,869850
59879,861230
59880,614000
59881,1629280
59882,1119760
59883,434390
59884,678009
59885,638240
59886,723910
59887,514930
59888,661690
59889,711600
59890,946130
59891,1612350
59892,1677320
59893,1564140
59894,1414300
59895,624610
59896,784130
59897,992480
59898,782700
59899,1858260
59900,899809
59901,591470
59902,775790
59903,326017
59904,686490
59905,1297550
59906,643690
59907,856730
59908,1601560
59909,580480
59910,1905280
59911,653920
59912,409192
59913,572840
59914,1429280
59915,1703550
59916,1719450
59917,1016850
59918,1011860
59919,747750
59920,1572280
59921,1728020
59922,1638690
59923,673010
59924,967272
59925,802150
59926,1856890
59927,1505790
59928,842950
59929,811360
59930,1654310
59931,390409
59932,1477210
59933,940550
59934,1038260
59935,405070
59936,462081
59937,895760
59938,1499810
59939,1626130
59940,1567720
59941,807040
59942,1993590
